거래금액,거래유형,건축년도,년,등기일자,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      30,000", ,2007,2021, ,다사읍 서재리,신성서진흥더블파크,1,18,84.9994, ,321-1,27710,16, , 
"      41,000", ,2017,2021, ,다사읍 서재리,에코폴리스동화아이위시3차,1,19,81.053, ,1131,27710,18, , 
"      16,700", ,2005,2021, ,다사읍 서재리,건영캐스빌,1,19,59.662, ,1068-5,27710,8, , 
"      29,500", ,2007,2021, ,다사읍 서재리,신성서화성파크드림,1,19,84.8884, ,100,27710,22, , 
"      31,000", ,2017,2021, ,다사읍 서재리,에코폴리스동화아이위시3차,1,21,62.463, ,1131,27710,24, , 
"      29,800", ,2016,2021, ,다사읍 서재리,에코폴리스동화아이위시2차,1,22,63.8913, ,1125,27710,24, , 
"      14,200", ,1997,2021, ,다사읍 서재리,서재보성1,1,23,59.98, ,145,27710,11, , 
"      15,000", ,1999,2021, ,다사읍 서재리,서재보성2,1,26,59.98, ,61,27710,4, , 
"      31,500", ,2017,2021, ,다사읍 서재리,에코폴리스동화아이위시3차,1,27,62.463, ,1131,27710,7, , 
"      24,000", ,2007,2021, ,다사읍 서재리,신성서화성파크드림,1,27,84.8884, ,100,27710,6, , 
"      18,400", ,1996,2021, ,다사읍 서재리,서재화진금봉타운,1,27,84.85, ,169,27710,3, , 
"      33,500", ,2016,2021, ,다사읍 서재리,에코폴리스동화아이위시2차,1,27,75.8536, ,1125,27710,24, , 
"      12,000", ,1996,2021, ,다사읍 서재리,서재화진금봉타운,1,28,59.96, ,169,27710,20, , 
"      17,800", ,2002,2021, ,다사읍 서재리,서재우방타운,1,30,78.15, ,146-7,27710,13, , 
"      29,800", ,2016,2021, ,다사읍 세천리,북죽곡엠코타운더솔레뉴,1,2,69.1801, ,1588,27710,22, , 
"      24,000", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,2,59.9673, ,1703-1,27710,4, , 
"      32,000", ,2016,2021, ,다사읍 세천리,북죽곡엠코타운더솔레뉴,1,2,76.5713, ,1588,27710,14, , 
"      28,600", ,2016,2021, ,다사읍 세천리,북죽곡엠코타운더솔레뉴,1,2,69.1801, ,1588,27710,22,21.01.18,O
"      25,000", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,5,59.9673, ,1703-1,27710,2, , 
"      26,750", ,2017,2021, ,다사읍 세천리,현대썬앤빌대구,1,5,65.2584, ,1587,27710,15, , 
"      36,900", ,2016,2021, ,다사읍 세천리,다사세천한라비발디,1,6,84.145, ,1566-1,27710,32, , 
"      29,500", ,2017,2021, ,다사읍 세천리,현대썬앤빌대구,1,6,84.3815, ,1587,27710,10, , 
"      25,700", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,6,59.9673, ,1703-1,27710,15, , 
"      36,300", ,2016,2021, ,다사읍 세천리,북죽곡엠코타운더솔레뉴,1,7,84.9927, ,1588,27710,18, , 
"      28,500", ,2017,2021, ,다사읍 세천리,세천삼정그린코아더베스트아파트1단지,1,8,75.5392, ,1566-3,27710,11, , 
"      24,300", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,8,59.9673, ,1703-1,27710,7,21.02.17,O
"      23,900", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,9,59.9673, ,1703-1,27710,9, , 
"      25,400", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,10,59.9687, ,1703-1,27710,18, , 
"      30,000", ,2017,2021, ,다사읍 세천리,세천삼정그린코아더베스트아파트1단지,1,10,75.5392, ,1566-3,27710,7,21.02.26,O
"      30,000", ,2017,2021, ,다사읍 세천리,세천삼정그린코아더베스트아파트1단지,1,10,75.5392, ,1566-3,27710,7, , 
"      23,700", ,2016,2021, ,다사읍 세천리,다사세천한라비발디,1,11,62.683, ,1566-1,27710,2, , 
"      39,000", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,12,84.9291, ,1703-1,27710,7, , 
"      25,500", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,12,59.9673, ,1703-1,27710,12, , 
"      38,500", ,2016,2021, ,다사읍 세천리,북죽곡엠코타운더솔레뉴,1,13,84.9927, ,1588,27710,13, , 
"      39,500", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,13,84.9291, ,1703-1,27710,21, , 
"      29,700", ,2016,2021, ,다사읍 세천리,다사세천한라비발디,1,14,62.683, ,1566-1,27710,10, , 
"      34,000", ,2017,2021, ,다사읍 세천리,세천삼정그린코아더베스트아파트1단지,1,14,79.5121, ,1566-3,27710,20, , 
"      25,000", ,2017,2021, ,다사읍 세천리,세천삼정그린코아더베스트아파트1단지,1,14,75.5392, ,1566-3,27710,2, , 
"      31,000", ,2016,2021, ,다사읍 세천리,북죽곡엠코타운더솔레뉴,1,14,76.5713, ,1588,27710,13, , 
"      30,700", ,2017,2021, ,다사읍 세천리,세천삼정그린코아더베스트아파트1단지,1,16,75.5392, ,1566-3,27710,2, , 
"      29,000", ,2017,2021, ,다사읍 세천리,세천삼정그린코아더베스트아파트2단지,1,16,79.5121, ,1566-2,27710,2, , 
"      31,200", ,2017,2021, ,다사읍 세천리,세천삼정그린코아더베스트아파트2단지,1,16,75.5392, ,1566-2,27710,14, , 
"      25,000", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,16,59.9673, ,1703-1,27710,23, , 
"      37,500", ,2016,2021, ,다사읍 세천리,다사세천한라비발디,1,16,84.96, ,1566-1,27710,1, , 
"      31,500", ,2016,2021, ,다사읍 세천리,다사세천한라비발디,1,17,74.04, ,1566-1,27710,6, , 
"      24,800", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,17,59.9673, ,1703-1,27710,2, , 
"      25,500", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,17,59.9687, ,1703-1,27710,27, , 
"      29,500", ,2016,2021, ,다사읍 세천리,다사세천한라비발디,1,18,62.683, ,1566-1,27710,32, , 
"      30,000", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,18,59.9673, ,1703-1,27710,15, , 
"      39,000", ,2016,2021, ,다사읍 세천리,다사세천한라비발디,1,19,84.287, ,1566-1,27710,5, , 
"      30,000", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,21,59.9673, ,1703-1,27710,29, , 
"      27,500", ,2016,2021, ,다사읍 세천리,다사세천한라비발디,1,23,62.683, ,1566-1,27710,11, , 
"      31,000", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,24,59.9673, ,1703-1,27710,17, , 
"      24,000", ,2017,2021, ,다사읍 세천리,현대썬앤빌대구,1,25,65.2584, ,1587,27710,8, , 
"      30,000", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,27,59.9673, ,1703-1,27710,11, , 
"      39,000", ,2017,2021, ,다사읍 세천리,제일풍경채 프라임,1,29,84.9291, ,1703-1,27710,12, , 
"      16,400", ,1999,2021, ,다사읍 죽곡리,강창하이츠,1,6,59.94, ,129-1,27710,7, , 
"      57,700", ,2016,2021, ,다사읍 죽곡리,죽곡 한신 휴 플러스,1,9,84.97, ,870,27710,13, , 
"      12,000", ,1996,2021, ,다사읍 죽곡리,강창태성그린시티,1,9,44.06, ,152,27710,5, , 
"      21,400", ,1996,2021, ,다사읍 죽곡리,강창태성그린시티,1,16,79.27, ,152,27710,7, , 
"      33,300", ,2017,2021, ,다사읍 죽곡리,대실역태왕아너스,1,16,49.9638, ,814,27710,15,21.03.08,O
"      20,300", ,1996,2021, ,다사읍 죽곡리,강창훼미리타운,1,18,72.45, ,산56-1,27710,6, , 
"      40,800", ,2018,2021, ,다사읍 죽곡리,협성휴포레 죽곡,1,21,64.9092, ,876,27710,17, , 
"      51,800", ,2012,2021, ,다사읍 죽곡리,대실역리슈빌3단지,1,23,84.6695, ,818,27710,7, , 
"      13,500", ,1999,2021, ,다사읍 죽곡리,강창하이츠,1,24,59.94, ,129-1,27710,1, , 
"      27,900", ,2003,2021, ,다사읍 죽곡리,강창하이츠,1,25,134.77, ,129-1,27710,12, , 
"      58,000", ,2018,2021, ,다사읍 죽곡리,협성휴포레 죽곡,1,26,84.9417, ,876,27710,16, , 
"      23,700", ,1999,2021, ,다사읍 죽곡리,강창하이츠,1,28,84.93, ,129-1,27710,9, , 
"      40,200", ,2018,2021, ,다사읍 죽곡리,협성휴포레 죽곡,1,29,64.9787, ,876,27710,12, , 
"       7,200", ,1999,2021, ,다사읍 죽곡리,강창하이츠,1,30,29.64, ,129-1,27710,4, , 
"       7,450", ,1999,2021, ,다사읍 죽곡리,강창하이츠,1,30,29.64, ,129-1,27710,23, , 
"      42,500", ,2017,2021, ,다사읍 죽곡리,대실역태왕아너스,1,31,59.988, ,814,27710,15, , 
"      41,000", ,2017,2021, ,다사읍 죽곡리,대실역태왕아너스,1,31,59.988, ,814,27710,5, , 
"      43,200", ,2008,2021, ,다사읍 매곡리,대실역청아람2단지,1,3,84.9523, ,1538,27710,17, , 
"      45,300", ,2008,2021, ,다사읍 매곡리,대실역동화아이위시,1,6,84.768, ,1540,27710,9,21.02.02,O
"      45,300", ,2008,2021, ,다사읍 매곡리,대실역동화아이위시,1,6,84.768, ,1540,27710,9, , 
"      13,400", ,2000,2021, ,다사읍 매곡리,강창그린빌,1,6,59.94, ,716-3,27710,16, , 
"      44,500", ,2008,2021, ,다사읍 매곡리,대실역청아람2단지,1,9,84.9851, ,1538,27710,21, , 
"      43,000", ,2008,2021, ,다사읍 매곡리,대실역동화아이위시,1,9,119.9246, ,1540,27710,1, , 
"      13,700", ,1996,2021, ,다사읍 매곡리,강창한서꼼빠니아,1,9,59.96, ,719-3,27710,13, , 
"      40,500", ,2018,2021, ,다사읍 매곡리,죽곡삼정그린코아더베스트,1,10,74.8828, ,1568,27710,2, , 
"      40,500", ,2018,2021, ,다사읍 매곡리,죽곡삼정그린코아더베스트,1,10,74.8828, ,1568,27710,2,21.03.25,O
"      41,000", ,2008,2021, ,다사읍 매곡리,대실역동화아이위시,1,11,84.9252, ,1540,27710,15, , 
"      27,400", ,2008,2021, ,다사읍 매곡리,대실역청아람1단지,1,12,59.9748, ,1537,27710,4, , 
"      14,800", ,1996,2021, ,다사읍 매곡리,강창한서꼼빠니아,1,12,59.96, ,719-3,27710,5, , 
"      35,200", ,2008,2021, ,다사읍 매곡리,다사e편한세상,1,14,84.9714, ,473,27710,9, , 
"      13,600", ,1995,2021, ,다사읍 매곡리,강창삼산1,1,15,59.96, ,719-2,27710,11, , 
"      29,900", ,2009,2021, ,다사읍 매곡리,다사한일유앤아이,1,16,84.86, ,622,27710,3, , 
"      33,000", ,2008,2021, ,다사읍 매곡리,대실역청아람2단지,1,16,59.9748, ,1538,27710,14, , 
"      12,800", ,1995,2021, ,다사읍 매곡리,강창삼산1,1,19,59.96, ,719-2,27710,3, , 
"      32,000", ,2009,2021, ,다사읍 매곡리,다사한일유앤아이,1,19,84.86, ,622,27710,2, , 
"      27,000", ,2008,2021, ,다사읍 매곡리,대실역청아람1단지,1,19,59.9748, ,1537,27710,21, , 
"       6,100", ,1995,2021, ,다사읍 매곡리,강창삼산1,1,20,23.1, ,719-2,27710,19, , 
"      44,800", ,2008,2021, ,다사읍 매곡리,대실역청아람2단지,1,20,84.9851, ,1538,27710,10, , 
"      17,300", ,2000,2021, ,다사읍 매곡리,강창그린빌,1,22,84.93, ,716-3,27710,7, , 
"      12,800", ,1995,2021, ,다사읍 매곡리,강창삼산1,1,23,59.96, ,719-2,27710,1, , 
"      26,000", ,1997,2021, ,다사읍 매곡리,강창우방타운,1,23,134.99, ,719-1,27710,1, , 
"      22,500", ,1997,2021, ,다사읍 매곡리,강창우방타운,1,23,84.95, ,719-1,27710,4, , 
"      16,700", ,1997,2021, ,다사읍 매곡리,강창우방타운,1,23,59.9, ,719-1,27710,20, , 
"      29,000", ,2008,2021, ,다사읍 매곡리,대실역청아람1단지,1,24,59.9748, ,1537,27710,15, , 
"      42,500", ,2008,2021, ,다사읍 매곡리,대실역청아람2단지,1,24,84.9851, ,1538,27710,16, , 
"      47,000", ,2018,2021, ,다사읍 매곡리,죽곡삼정그린코아더베스트,1,26,74.8781, ,1568,27710,8, , 
"      13,500", ,1993,2021, ,다사읍 매곡리,강창동서,1,27,59.64, ,302,27710,3, , 
"      12,400", ,1996,2021, ,다사읍 매곡리,강창한서꼼빠니아,1,28,59.96, ,719-3,27710,3, , 
"      14,900", ,1996,2021, ,다사읍 매곡리,강창한서꼼빠니아,1,29,59.96, ,719-3,27710,7, , 
"      14,900", ,1996,2021, ,다사읍 매곡리,강창한서꼼빠니아,1,30,59.96, ,719-3,27710,18, , 
"      32,400", ,2009,2021, ,다사읍 매곡리,다사한일유앤아이,1,31,84.86, ,622,27710,5, , 
"      24,000", ,2016,2021, ,유가읍 봉리,대구테크노폴리스화성파크드림,1,2,67.4305, ,595,27710,16, , 
"      36,000", ,2016,2021, ,유가읍 봉리,대구테크노폴리스화성파크드림,1,2,84.9398, ,595,27710,9, , 
"      28,800", ,2015,2021, ,유가읍 봉리,우미린더포레스트,1,4,75.579, ,621,27710,6, , 
"      25,000", ,2016,2021, ,유가읍 봉리,제일풍경채센트럴,1,4,63.4314, ,625,27710,4, , 
"      27,000", ,2015,2021, ,유가읍 봉리,힐데스하임아파트,1,4,84.9809, ,622,27710,18, , 
"      22,300", ,2016,2021, ,유가읍 봉리,호반베르디움,1,8,64.6191, ,605,27710,5, , 
"      26,950", ,2016,2021, ,유가읍 봉리,호반베르디움,1,9,73.9728, ,605,27710,1, , 
"      25,700", ,2016,2021, ,유가읍 봉리,반도유보라,1,9,70.0935, ,627,27710,5, , 
"      47,000", ,2016,2021, ,유가읍 봉리,호반베르디움2차,1,9,111.0137, ,659,27710,19, , 
"      24,900", ,2016,2021, ,유가읍 봉리,진아리채,1,9,70.8694, ,603,27710,1, , 
"      35,000", ,2016,2021, ,유가읍 봉리,제일풍경채센트럴,1,9,84.9348, ,625,27710,20, , 
"      24,800", ,2015,2021, ,유가읍 봉리,우미린더포레스트,1,10,84.9819, ,621,27710,9, , 
"      26,500", ,2016,2021, ,유가읍 봉리,대구테크노폴리스화성파크드림,1,12,76.3981, ,595,27710,7, , 
"      24,900", ,2015,2021, ,유가읍 봉리,힐데스하임아파트,1,12,71.903, ,622,27710,15, , 
"      37,000", ,2016,2021, ,유가읍 봉리,제일풍경채센트럴,1,13,84.9845, ,625,27710,6, , 
"      23,400", ,2016,2021, ,유가읍 봉리,대구테크노폴리스화성파크드림,1,13,67.4305, ,595,27710,1, , 
"      31,500", ,2016,2021, ,유가읍 봉리,진아리채,1,15,84.9495, ,603,27710,9, , 
"      28,000", ,2016,2021, ,유가읍 봉리,진아리채,1,15,70.8694, ,603,27710,13, , 
"      31,500", ,2016,2021, ,유가읍 봉리,호반베르디움,1,15,73.9728, ,605,27710,16, , 
"      39,000", ,2016,2021, ,유가읍 봉리,호반베르디움2차,1,16,98.8946, ,659,27710,4, , 
"      27,000", ,2015,2021, ,유가읍 봉리,힐데스하임아파트,1,16,71.903, ,622,27710,10, , 
"      35,000", ,2016,2021, ,유가읍 봉리,호반베르디움,1,16,84.8561, ,605,27710,13, , 
"      32,800", ,2015,2021, ,유가읍 봉리,힐데스하임아파트,1,16,84.9809, ,622,27710,11, , 
"      26,800", ,2016,2021, ,유가읍 봉리,호반베르디움,1,16,73.9728, ,605,27710,1, , 
"      33,000", ,2016,2021, ,유가읍 봉리,대구테크노폴리스화성파크드림,1,16,77.4304, ,595,27710,13, , 
"      42,000", ,2016,2021, ,유가읍 봉리,호반베르디움2차,1,18,98.8946, ,659,27710,16, , 
"      24,700", ,2016,2021, ,유가읍 봉리,반도유보라,1,18,70.0935, ,627,27710,6, , 
"      24,500", ,2016,2021, ,유가읍 봉리,호반베르디움,1,18,64.6191, ,605,27710,19, , 
"      30,900", ,2016,2021, ,유가읍 봉리,진아리채,1,19,70.8694, ,603,27710,16,21.02.02,O
"      32,200", ,2015,2021, ,유가읍 봉리,힐데스하임아파트,1,19,84.9809, ,622,27710,10,21.05.13,O
"      35,800", ,2016,2021, ,유가읍 봉리,제일풍경채센트럴,1,19,84.9828, ,625,27710,7, , 
"      27,000", ,2015,2021, ,유가읍 봉리,힐데스하임아파트,1,19,71.903, ,622,27710,14, , 
"      29,600", ,2016,2021, ,유가읍 봉리,호반베르디움,1,19,84.8561, ,605,27710,2, , 
"      30,900", ,2016,2021, ,유가읍 봉리,진아리채,1,19,70.8694, ,603,27710,16, , 
"      28,000", ,2015,2021, ,유가읍 봉리,힐데스하임아파트,1,20,84.9809, ,622,27710,4, , 
"      25,000", ,2016,2021, ,유가읍 봉리,반도유보라,1,20,70.0935, ,627,27710,12, , 
"      29,700", ,2015,2021, ,유가읍 봉리,우미린더포레스트,1,21,75.7045, ,621,27710,16, , 
"      27,900", ,2016,2021, ,유가읍 봉리,진아리채,1,21,70.8694, ,603,27710,8, , 
"      28,700", ,2016,2021, ,유가읍 봉리,대구테크노폴리스화성파크드림,1,21,76.3981, ,595,27710,4, , 
"      26,950", ,2016,2021, ,유가읍 봉리,제일풍경채센트럴,1,21,63.4314, ,625,27710,8, , 
"      25,300", ,2016,2021, ,유가읍 봉리,반도유보라,1,22,70.3895, ,627,27710,1, , 
"      25,000", ,2016,2021, ,유가읍 봉리,반도유보라,1,23,70.0935, ,627,27710,13, , 
"      27,500", ,2016,2021, ,유가읍 봉리,제일풍경채센트럴,1,23,63.4314, ,625,27710,8, , 
"      32,900", ,2015,2021, ,유가읍 봉리,힐데스하임아파트,1,23,84.9809, ,622,27710,7, , 
"      25,000", ,2015,2021, ,유가읍 봉리,힐데스하임아파트,1,23,70.2296, ,622,27710,20, , 
"      32,200", ,2016,2021, ,유가읍 봉리,반도유보라,1,23,84.9592, ,627,27710,14, , 
"      26,800", ,2016,2021, ,유가읍 봉리,호반베르디움,1,23,64.6191, ,605,27710,14, , 
"      34,500", ,2016,2021, ,유가읍 봉리,제일풍경채센트럴,1,23,84.9828, ,625,27710,4, , 
"      23,500", ,2016,2021, ,유가읍 봉리,반도유보라,1,25,70.0935, ,627,27710,11, , 
"      27,000", ,2016,2021, ,유가읍 봉리,제일풍경채센트럴,1,25,63.4314, ,625,27710,9, , 
"      32,000", ,2016,2021, ,유가읍 봉리,제일풍경채센트럴,1,25,84.9845, ,625,27710,1, , 
"      28,000", ,2016,2021, ,유가읍 봉리,대구테크노폴리스화성파크드림,1,25,67.4305, ,595,27710,12, , 
"      33,000", ,2016,2021, ,유가읍 봉리,진아리채,1,25,84.9495, ,603,27710,10, , 
"      32,900", ,2016,2021, ,유가읍 봉리,반도유보라,1,26,84.9592, ,627,27710,5, , 
"      29,850", ,2016,2021, ,유가읍 봉리,반도유보라,1,26,84.9592, ,627,27710,6, , 
"      26,900", ,2016,2021, ,유가읍 봉리,진아리채,1,27,70.8694, ,603,27710,13, , 
"      28,450", ,2016,2021, ,유가읍 봉리,호반베르디움,1,27,64.9746, ,605,27710,9, , 
"      38,900", ,2015,2021, ,유가읍 봉리,우미린더포레스트,1,28,84.9803, ,621,27710,21, , 
"      28,000", ,2015,2021, ,유가읍 봉리,힐데스하임아파트,1,29,84.9809, ,622,27710,4, , 
"      44,400", ,2018,2021, ,유가읍 쌍계리,대구테크노폴리스중흥에스-클래스포디움,1,7,99.9819, ,633,27710,18, , 
"      37,500", ,2018,2021, ,유가읍 쌍계리,대구테크노폴리스중흥에스-클래스포디움,1,9,99.9819, ,633,27710,3, , 
"      51,000", ,2018,2021, ,유가읍 쌍계리,대구테크노폴리스중흥에스-클래스포디움,1,12,111.9724, ,633,27710,19, , 
"      45,500", ,2018,2021, ,유가읍 쌍계리,대구테크노폴리스중흥에스-클래스포디움,1,25,99.9819, ,633,27710,15, , 
"      37,000", ,2017,2021, ,옥포읍 교항리,옥포이진캐스빌8단지,1,5,84.9962, ,2892,27710,12, , 
"      37,500", ,2017,2021, ,옥포읍 교항리,옥포이진캐스빌8단지,1,6,84.9962, ,2892,27710,9,21.09.01,O
"      37,500", ,2016,2021, ,옥포읍 교항리,옥포대성베르힐4단지,1,7,84.8561, ,2964,27710,12, , 
"      39,000", ,2016,2021, ,옥포읍 교항리,옥포대성베르힐4단지,1,7,84.9591, ,2964,27710,13, , 
"      27,000", ,2020,2021, ,옥포읍 교항리,옥포지구서한이다음,1,8,59.99, ,2984,27710,13, , 
"      37,500", ,2017,2021, ,옥포읍 교항리,옥포이진캐스빌8단지,1,8,84.9962, ,2892,27710,13, , 
"      49,900", ,2016,2021, ,옥포읍 교항리,옥포대성베르힐4단지,1,9,84.9591, ,2964,27710,14, , 
